250,1
251,1
252,0
253,0
254,1
255,0
256,1
257,0
258,1
259,0
260,0
261,1
262,1
263,1
264,0
265,1
266,1
267,1
268,0
269,0
270,1
271,1
272,1
273,0
274,1
275,0
276,0
277,1
278,1
279,1
280,0
281,1
282,0
283,1
284,1
285,0
286,1
287,0
288,1
289,1
290,1
291,0
292,1
293,1
294,1
295,1
296,1
297,1
298,1
299,0
300,0
301,1
302,1
303,1
304,0
305,1
306,1
307,1
308,1
309,1
310,1
311,1
312,1
313,1
314,0
315,0
316,1
317,1
318,0
319,1
320,1
321,1
322,1
323,0
324,1
325,1
326,0
327,0
328,1
329,1
330,0
331,0
332,0
333,0
334,1
335,0
336,1
337,1
338,0
339,0
340,1
341,0
342,0
343,1
344,1
345,0
346,1
347,1
348,1
349,1
350,1
351,0
352,1
353,1
354,1
355,1
356,1
357,1
358,1
359,1
360,1
361,1
362,0
363,1
364,1
365,0
366,0
367,1
368,0
369,1
370,1
371,1
372,1
373,1
374,1
375,1
376,0
377,1
378,1
379,1
380,1
381,1
382,1
383,1
384,0
385,1
386,1
387,0
388,1
389,1
390,1
391,0
392,0
393,0
394,1
395,1
396,0
397,1
398,0
399,1
400,1
401,1
402,0
403,0
404,0
405,1
406,0
407,0
408,1
409,1
410,1
411,1
412,0
413,1
414,1
415,1
416,0
417,1
418,0
419,1
420,1
421,1
422,1
423,1
424,0
425,0
426,0
427,1
428,1
429,0
430,0
431,0
432,1
433,0
434,1
435,0
436,1
437,0
438,1
439,1
440,0
441,1
442,1
443,0
444,1
445,0
446,1
447,0
448,1
449,0
450,0
451,1
452,1
453,0
454,0
455,1
456,1
457,0
458,0
459,1
460,1
461,1
462,1
463,0
464,1
465,1
466,1
467,1
468,1
469,0
470,1
471,0
472,1
473,1
474,1
475,1
476,1
477,1
478,1
479,1
480,1
481,1
482,1
483,0
484,1
485,0
486,1
487,1
488,1
489,1
490,1
491,0
492,1
493,1
494,1
495,0
496,1
497,0
498,1
499,0
500,1
501,1
502,1
503,1
504,1
505,1
506,1
507,1
508,1
509,1
510,1
511,1
512,1
513,1
514,0
515,0
516,1
517,1
518,1
519,1
520,0
521,1
522,1
523,0
524,1
525,1
526,1
527,0
528,1
529,1
530,1
531,1
532,1
533,1
534,1
535,1
536,1
537,0
538,0
539,1
540,1
541,0
542,1
543,1
544,1
545,1
546,1
547,1
548,1
549,1
550,1
551,1
552,1
553,1
554,1
555,0
556,1
557,1
558,1
559,0
560,0
561,1
562,1
563,1
564,1
565,1
566,1
567,1
568,1
569,0
570,1
571,1
572,0
573,1
574,0
575,1
576,1
577,0
578,1
579,1
580,1
581,1
582,1
583,0
584,1
585,0
586,1
587,0
588,0
589,1
590,1
591,1
592,1
593,1
594,1
595,0
596,0
597,1
598,0
599,1
600,0
601,1
602,1
603,1
604,1
605,1
606,1
607,0
608,1
609,1
610,1
611,0
612,0
613,0
614,0
615,0
616,1
617,1
618,0
619,0
620,0
621,0
622,1
623,1
624,0
625,1
626,0
627,1
628,1
629,1
630,0
631,1
632,1
633,1
634,0
635,0
636,1
637,1
638,1
639,0
640,1
641,1
642,1
643,1
644,0
645,1
646,1
647,0
648,0
649,0
650,0
651,0
652,0
653,1
654,1
655,0
656,1
657,1
658,1
659,0
660,1
661,1
662,1
663,0
664,1
665,1
666,1
667,1
668,1
669,0
670,1
671,0
672,1
673,1
674,0
675,1
676,1
677,1
678,1
679,1
680,0
681,1
682,1
683,1
684,0
685,1
686,1
687,0
688,0
689,1
690,0
691,1
692,1
693,1
694,0
695,1
696,1
697,0
698,0
699,0
700,0
701,1
702,1
703,1
704,1
705,1
706,0
707,1
708,1
709,1
710,1
711,1
712,1
713,1
714,1
715,1
716,1
717,0
718,1
719,1
720,0
721,1
722,1
723,0
724,1
725,1
726,1
727,1
728,1
729,1
730,1
731,1
732,1
733,1
734,0
735,1
736,0
737,1
738,0
739,1
740,1
741,1
742,1
743,1
744,0
745,1
746,1
747,1
748,1
749,1
750,1
751,1
752,1
753,1
754,0
755,1
756,1
757,1
758,0
759,1
760,0
761,0
762,0
763,1
764,0
765,1
766,1
767,0
768,1
769,1
770,1
771,1
772,1
773,0
774,1
775,1
776,0
777,1
778,1
779,1
780,1
781,1
782,1
783,1
784,0
785,1
786,0
787,1
788,1
789,0
790,0
791,1
792,0
793,1
794,1
795,1
796,1
797,1
798,0
799,1
800,0
801,1
802,1
803,1
804,1
805,0
806,0
807,1
808,1
809,1
810,1
811,0
812,1
813,1
814,1
815,1
816,0
817,1
818,1
819,0
820,1
821,1
822,1
823,0
824,0
825,1
826,1
827,1
828,1
829,0
830,1
831,0
832,0
833,1
834,0
835,0
836,1
837,1
838,1
839,1
840,1
841,1
842,1
843,0
844,1
845,1
846,0
847,1
848,1
849,1
850,1
851,0
852,1
853,1
854,1
855,1
856,1
857,1
858,1
859,0
860,1
861,1
862,0
863,0
864,1
865,1
866,1
867,1
868,1
869,0
870,1
871,1
872,1
873,1
874,0
875,1
876,1
877,1
878,1
879,1
880,1
881,1
882,1
883,1
884,0
885,1
886,1
887,1
888,0
889,1
890,1
891,0
892,1
893,1
894,1
895,1
896,1
897,0
898,1
899,1
900,1
901,1
902,1
903,1
904,1
905,1
906,1
907,1
908,1
909,1
910,0
911,1
912,1
913,0
914,1
915,1
916,1
917,1
918,1
919,1
920,1
921,0
922,0
923,1
924,1
925,1
926,1
927,1
928,1
929,1
930,1
931,0
932,0
933,1
934,0
935,1
936,1
937,1
938,1
939,1
940,1
941,1
942,1
943,0
944,0
945,0
946,1
947,1
948,1
949,1
950,1
951,1
952,1
953,0
954,1
955,1
956,1
957,0
958,1
959,1
960,1
961,0
962,0
963,1
964,0
965,1
966,1
967,1
968,1
969,1
970,1
971,1
972,1
973,1
974,1
975,0
976,1
977,0
978,0
979,0
980,1
981,1
982,1
983,1
984,0
985,0
986,0
987,1
988,1
989,1
990,0
991,0
992,1
993,1
994,1
995,1
996,1
997,0
998,1
999,1
1000,1
1001,1
1002,1
1003,0
1004,1
1005,0
1006,1
1007,1
1008,1
1009,0
1010,1
1011,1
1012,1
1013,1
1014,1
1015,1
1016,0
1017,1
1018,1
1019,1
1020,0
1021,1
1022,1
1023,1
1024,1
1025,0
1026,1
1027,0
1028,1
1029,0
1030,1
1031,0
1032,1
1033,1
1034,0
1035,0
1036,0
1037,1
1038,1
1039,1
1040,0
1041,1
1042,1
1043,1
1044,1
1045,0
1046,1
1047,1
1048,1
1049,1
1050,1
1051,1
1052,1
1053,1
1054,1
1055,1
1056,1
1057,0
1058,1
1059,1
1060,1
1061,1
1062,1
1063,0
1064,1
1065,1
1066,0
1067,0
1068,1
1069,1
1070,0
1071,1
1072,1
1073,1
1074,1
1075,1
1076,1
1077,0
1078,1
1079,1
1080,1
1081,1
1082,0
1083,1
1084,0
1085,1
1086,1
1087,1
1088,0
1089,0
1090,0
1091,1
1092,1
1093,0
1094,0
1095,1
1096,1
1097,1
1098,1
1099,0
1100,1
1101,1
1102,1
1103,0
1104,1
1105,1
1106,1
1107,1
1108,1
1109,0
1110,1
1111,0
1112,1
1113,1
1114,0
1115,1
1116,0
1117,0
1118,1
1119,0
1120,1
1121,0
1122,1
1123,1
1124,0
1125,1
1126,1
1127,0
1128,0
1129,1
1130,0
1131,1
1132,1
1133,0
1134,1
1135,1
1136,1
1137,1
1138,0
1139,1
1140,1
1141,1
1142,1
1143,1
1144,1
1145,0
1146,0
1147,1
1148,1
1149,1
1150,1
1151,1
1152,1
1153,1
1154,1
1155,1
1156,0
1157,0
1158,0
1159,1
1160,1
1161,0
1162,1
1163,1
1164,1
1165,1
1166,1
1167,0
1168,1
1169,1
1170,0
1171,1
1172,1
1173,1
1174,0
1175,1
1176,1
1177,1
1178,1
1179,0
1180,1
1181,0
1182,1
1183,0
1184,1
1185,1
1186,1
1187,1
1188,1
1189,0
1190,1
1191,0
1192,1
1193,0
1194,1
1195,1
1196,1
1197,0
1198,1
1199,1
1200,1
1201,1
1202,1
1203,0
1204,1
1205,1
1206,1
1207,1
1208,0
1209,1
1210,1
1211,1
1212,1
1213,0
1214,0
1215,1
1216,1
1217,0
1218,1
1219,0
1220,1
1221,0
1222,1
1223,1
1224,1
1225,1
1226,1
1227,0
1228,1
1229,1
1230,1
1231,1
1232,1
1233,1
1234,1
1235,1
1236,0
1237,0
1238,1
1239,1
1240,1
1241,1
1242,1
1243,1
1244,1
1245,1
1246,1
1247,1
1248,0
1249,0
1250,1
1251,1
1252,1
1253,1
1254,0
1255,1
1256,0
1257,0
1258,1
1259,1
1260,1
1261,1
1262,1
1263,1
1264,1
1265,1
1266,0
1267,0
1268,1
1269,0
1270,1
1271,1
1272,0
1273,1
1274,1
1275,1
1276,1
1277,1
1278,1
1279,0
1280,1
1281,1
1282,1
1283,1
1284,0
1285,1
1286,0
1287,0
1288,1
1289,1
1290,0
1291,1
1292,0
1293,1
1294,1
1295,1
1296,1
1297,1
1298,0
1299,1
1300,1
1301,1
1302,1
1303,1
1304,1
1305,1
1306,0
1307,0
1308,1
1309,1
1310,0
1311,0
1312,1
1313,1
1314,1
1315,1
1316,1
1317,1
1318,1
1319,1
1320,1
1321,1
1322,0
1323,1
1324,0
1325,1
1326,1
1327,1
1328,1
1329,0
1330,0
1331,1
1332,0
1333,0
1334,0
1335,1
1336,1
1337,0
1338,0
1339,1
1340,1
1341,1
1342,0
1343,0
1344,0
1345,1
1346,1
1347,1
1348,1
1349,1
1350,1
1351,0
1352,1
1353,0
1354,0
1355,1
1356,1
1357,1
1358,1
1359,1
1360,0
1361,1
1362,0
1363,1
1364,1
1365,1
1366,0
1367,1
1368,1
1369,1
1370,1
1371,0
1372,1
1373,1
1374,0
1375,1
1376,0
1377,0
1378,1
1379,1
1380,0
1381,1
1382,1
1383,1
1384,1
1385,0
1386,0
1387,1
1388,0
1389,1
1390,0
1391,1
1392,0
1393,0
1394,1
1395,1
1396,1
1397,1
1398,1
1399,1
1400,1
1401,1
1402,1
1403,1
1404,0
1405,0
1406,1
1407,1
1408,1
1409,1
1410,1
1411,1
1412,1
1413,1
1414,1
1415,0
1416,1
1417,1
1418,0
1419,1
1420,1
1421,1
1422,0
1423,1
1424,1
1425,1
1426,1
1427,0
1428,0
1429,1
1430,1
1431,1
1432,1
1433,0
1434,1
1435,0
1436,0
1437,1
1438,1
1439,1
1440,1
1441,1
1442,1
1443,1
1444,1
1445,1
1446,1
1447,1
1448,1
1449,0
1450,1
1451,0
1452,0
1453,1
1454,1
1455,1
1456,1
1457,1
1458,0
1459,1
1460,0
1461,1
1462,0
1463,0
1464,1
1465,1
1466,1
1467,1
1468,1
1469,1
1470,1
1471,0
1472,1
1473,1
1474,0
1475,1
1476,1
1477,1
1478,1
1479,1
1480,0
1481,0
1482,1
1483,1
1484,1
1485,1
1486,1
1487,1
1488,1
1489,1
1490,1
1491,1
1492,1
1493,0
1494,1
1495,1
1496,1
1497,1
1498,1
1499,1
1500,0
1501,1
1502,1
1503,1
1504,1
1505,0
1506,0
1507,1
1508,0
1509,0
1510,0
1511,0
1512,1
1513,0
1514,1
1515,1
1516,1
1517,0
1518,0
1519,0
1520,1
1521,0
1522,1
1523,0
1524,1
1525,1
1526,1
1527,1
1528,1
1529,1
1530,0
1531,1
1532,1
1533,1
1534,1
1535,1
1536,1
1537,1
1538,1
1539,0
1540,0
1541,1
1542,1
1543,1
1544,0
1545,1
1546,1
1547,0
1548,1
1549,1
1550,1
1551,0
1552,1
1553,1
1554,1
1555,1
1556,1
1557,1
1558,1
1559,1
1560,1
1561,1
1562,1
1563,0
1564,1
1565,1
1566,0
1567,1
1568,1
1569,1
1570,1
1571,1
1572,1
1573,1
1574,1
1575,1
1576,1
1577,1
1578,1
1579,1
1580,0
1581,1
1582,0
1583,1
1584,1
1585,1
1586,1
1587,1
1588,1
1589,0
1590,0
1591,1
1592,1
1593,1
1594,1
1595,1
1596,1
1597,0
1598,1
1599,1
1600,0
1601,0
1602,1
1603,0
1604,0
1605,0
1606,1
1607,1
1608,1
1609,1
1610,1
1611,1
1612,1
1613,1
1614,0
1615,1
1616,1
1617,1
1618,1
1619,1
1620,0
1621,1
